book_id,work_id
1361150,218134
136140,131199
1361407,1351193
13614644,19215220
13614650,19215231
13614653,19215237
13614657,19215243
13614659,19215246
13614670,19215266
13617210,19219498
13617970,19220809
136189,131247
13623719,19072745
13623735,18384908
13623755,19227497
13623767,19227511
13623795,19227542
13623842,19227590
13623846,19227594
13623860,19227608
13623866,19227614
13623899,19122327
13623930,19227678
13623946,19227694
13623948,18182894
13624065,19227664
13624073,19227822
13624074,19227822
13624106,19227856
13624110,19227862
13624190,19227949
13624194,19227953
13624195,19227954
13624232,19228017
13624295,19228105
13624682,19228699
1362489,441825
13627277,19232909
136276,14125394
13631640,19240164
13633002,19242514
13633558,19243502
13634369,19244795
13635571,40174491
1363586,721529
1363590,2885446
1363629,1389046
1363829,1705522
13641433,19256347
13642245,19257274
13642501,19257741
13642528,19201122
13642590,19257830
13642591,19257831
13642600,19257840
13642602,19257842
13642609,19257849
13642646,19257886
13642772,19258015
13647910,19266515
13649932,19046193
136508,2993500
136538,2180358
1365401,1355224
1365438,2046111
1365825,2441080
1365859,3004288
1365871,1917698
13660,1897383
1366182,1356008
1366191,1356017
1366192,1356018
1366286,1356112
13664,3398501
1366662,1356489
136672,131713
1366730,50097321
136675,131716
136676,131717
136678,131719
1366989,1260690
1367800,1357630
1367805,1357635
1367807,1357637
1367808,1357638
1367809,1357639
1367827,1357657
1368973,1358810
1369005,1258632
1369106,745489
1369258,2681802
1369276,1359117
1369347,1924307
136943,131977
1369474,2470925
1369982,2475078
137003,132036
13700632,19321568
1370139,1359983
1370209,1360053
1370244,341267
1370300,1360144
137045,2477566
1370646,1360495
137074,40771742
137075,1409219
1371275,3041006
1371276,1984987
1371962,1361826
13722228,19355057
13722312,19355145
13722313,19355146
13722314,19355147
13722317,19355150
13722321,21709666
13722322,19355155
1372657,1362528
137299,708860
1373178,1363055
1373307,575600
1373511,1363393
13740825,19374247
1374112,1363998
1374587,194486
1374590,671428
1374613,23731151
137469,132495
137491,17525611
1375522,1365422
1376076,2815476
1376583,1366501
1376818,1897720
1376828,3327855
1377211,1367141
1377298,1032875
13773009,19406741
13773190,19406922
13773936,19407672
13773937,20497487
13773938,20497490
1377435,341457
1377462,1367396
137747,132769
1377515,1802977
1378657,1368596
1378962,2402163
13789630,19423490
13790745,19424616
13790759,19424630
1379125,1369066
1379250,1369191
13792593,19426469
13792594,19426470
137947,3057022
137953,132973
137954,132974
1379541,2324536
137956,1007333
137959,2211420
137960,132980
13796998,19431320
13797,1715097
13797001,19431323
13797002,19431324
13797007,19431329
13797011,19431333
13797016,19431338
13797018,19431340
13797027,19431349
13797036,19431358
1380117,1404170
138019,133038
138020,2841471
138047,2568657
138053,3351011
1380635,3916524
138067,3041897
138068,480171
138069,133087
138070,133088
138116,1334950
138117,830277
13812628,19447109
138128,658437
138129,1334955
138130,133146
138131,1334839
138132,1335011
1381691,1371658
1381824,106948
138207,1366740
1382477,1372467
1382830,2302767
1382905,995924
138294,44180947
1382964,1781098
1383019,1781099
1383071,762229
1383112,1507668
1383127,1194799
1383130,511517
1383143,1373145
1383151,1373153
1383154,1373157
1383235,1467301
13843,859144
13844,15959
138480,133485
138481,133486
138507,41124790
138514,40836008
138516,45102362
1385222,1375259
1386245,1376299
138643,2003498
1386481,1376536
138654,133644
1386650,2347064
1386675,1376738
1387252,1567967
1387598,1948940
138796,133783
138798,133785
1388519,1378591
1389259,3009814
1389416,1379500
138951,623576
138959,2884160
139086,2997785
1390916,1381038
1391101,1215581
1391529,1381656
1391726,1381859
139208,277330
139226,1053139
1392352,1382490
1392428,1389026
1393881,1384022
1393883,1384024
1393976,2848426
13940,16044
1394477,829638
1394572,3244521
13946,2526181
139463,3264295
1395126,1385277
139515,1950759
139523,134495
13954,1287995
1395749,1385909
1396111,1386278
139656,134622
1398340,1388516
1398498,1388674
1398847,1510831
1398850,1185534
1398864,3022713
1398867,1389045
1399103,1389287
139985,43862943
139987,2535765
140006,134972
1400446,1390635
1400637,1390828
1400961,2673794
1401164,1391357
1401165,1391358
1401206,1391399
140130,135093
140131,135094
140133,135096
1401766,1391969
140181,2015914
140185,135140
1401859,1392062
1401863,1080273
1401873,1392076
140225,3349054
140227,3349054
1402332,1392540
140263,505935
140268,135203
140285,42798839
1403149,1393368
1404078,244691
1404930,1395161
1405439,1395676
14059802,19696243
1406157,1396396
1406164,1955195
1406168,1396407
14063,16147
1406507,1396748
1406682,1132
14067,1182560
1407200,1397455
1407442,1397700
1408039,1398313
1409982,1400283
1410014,1400316
1410104,1400407
141019,135917
141020,39902273
141022,1013837
141023,135921
1410498,1400801
1410640,1761417
1410641,1761418
14116,16199
14117,16200
1411790,1402113
14118,16201
1412427,1402758
1412929,1403265
1412973,1403309
1412990,1403326
141315,20450386
1413318,1779240
1413319,1401152
1413320,3274035
1413465,1403807
1413526,1403868
1413530,1403872
1414244,1404587
1414607,1404951
1415024,1405369
1415025,1405370
1415026,1405371
1415161,1405510
1415494,1405846
1416319,1406680
1416356,1406718
141639,1384549
1416759,783146
1417442,463035
141745,1137049
1417528,1407899
14177,16255
1417813,1408185
1418614,1408988
1418767,1409142
1418816,2055816
1418826,1640528
1418834,2055818
141910,1760649
141929,136892
141930,26535688
141931,136894
141934,692608
141935,136898
141936,136899
1419890,1410292
1420078,1410485
1420096,1410503
1420103,1410510
1420250,1410657
142033,25542572
1420743,1647943
142086,1159
142092,137045
142094,137047
1421919,1412344
1422107,1412533
142214,137164
1422149,1412576
1422217,1412645
142227,137177
1422646,2652264
142271,137221
1422884,48205296
1422926,1413359
1423073,21858997
1424020,408381
1425134,200784
1425766,1416219
1426190,1416651
1426406,1416886
1426454,1416935
1426727,422351
1427030,1417517
1427547,1418037
142778,137725
1428365,1418858
14288484,20477496
1429569,487584
14296648,19938381
14305349,19947126
143056,137991
143058,137993
1430660,1421171
1430728,1421240
143126,2099329
1431464,2406305
14315698,19955864
1431862,261903
143211,138146
1432512,1968812
1432516,1423051
14335,16381
1434171,2194622
14342572,19245974
14342591,19984504
14342594,19984506
1434624,1425172
1434923,1425476
1434997,362258
1435007,1026657
1435597,1426152
1435598,1426153
14358834,20000774
1436020,4639714
14361541,20647451
14361548,20003493
14361553,20003497
14361645,20003589
1436581,945340
14366,3215136
14367,3215136
14367038,20008989
143717,448620
143719,138643
14372447,20014406
143728,1479402
143729,138653
143731,138655
143743,138667
143765,138689
1438436,1429016
1438634,2035815
1439096,353504
1439349,1429939
143981,3050738
143982,138905
143984,138907
143988,43821337
1440008,1430615
144004,1676151
144006,575461
144013,1255322
144016,138938
144026,138948
144029,138951
14403,1952010
144030,138952
144031,138953
144032,138954
144041,138963
1441284,1715191
1441687,1932796
1441688,2806985
1442055,1432682
144258,139180
1442646,2500044
1442955,1433595
1442959,1433599
1442968,1433608
1443017,1433657
14431277,20073344
14431278,20073345
14431280,20073347
14431284,20073351
14431285,20073352
14431301,20073368
14431306,20073373
14432990,20075083
14434796,20076900
1443663,1434313
1444338,1435006
14447302,20089678
14447305,18111402
14454669,20097083
14454726,20097140
14454755,20097169
14454757,20097171
14459565,20102007
14463272,21652859
1446449,1490162
1446475,2669166
1446476,1437175
1447163,1437865
14472,16506
14473,2642260
14475,3316050
14477,16511
14479,888915
14480,888928
14481,1508836
1448670,1439387
1448738,1439455
1449388,1440110
1449468,1440190
144974,1602074
144980,1602074
144982,1602074
1450037,21473813
1450682,933852
1450716,2543234
1450920,1441658
1450969,1313599
1451708,869799
1451816,960909
1451973,1442718
1452004,1442749
1452286,1443032
1452374,1443120
1453138,1113619
1453205,1443957
145325,140228
145342,140245
145382,802336
145383,802358
145384,457903
145385,802138
145386,140287
145388,200698
1454108,1444869
1455149,1445920
145518,2891461
145523,140422
1455332,1446104
14553484,20196191
14553564,20196272
14553583,20196290
14553588,20196295
14553643,20196350
14553673,20196380
14553820,20196528
14553849,20196555
1455621,1446393
1455945,1446724
1456320,1447099
145637,140535
1456733,40048096
14570,2905864
1457071,1447860
1457644,2501636
1457771,24164121
1458868,1449689
145918,1399509
14603113,20245886
1462228,875838
1462236,1453100
1462246,1453110
1462329,1453199
1462487,1384549
146364,141250
1464412,1455310
1464811,1455712
1464812,1455741
1464813,1994927
1464814,1455743
1464831,1994926
1464832,1455733
1464838,3249040
14652,13568719
14653,16676
14654,16677
14655,2804952
14656,1965193
14658,16681
14659,659225
14660,16683
1466360,439721
1466494,1457401
146656,141538
146665,870803
146679,1059246
1466832,1457742
1467083,632606
1467718,1458638
1469346,2462483
146966,141844
1469822,1460767
1470176,2856953
147021,43821337
1470245,530403
1470272,1174365
147029,141909
1470671,1461629
1470673,1461631
147110,190583
1471178,1462138
1471181,1462141
1471525,1462492
147253,142114
1472754,2440274
147290,142149
1473366,1464347
1473470,1464456
1473757,1749221
14738335,20383857
1474196,1465202
1474329,1372902
14757077,20406217
14758540,20407715
14758671,20407850
14758733,20407915
14758779,20407964
14758803,20407988
14759306,20408827
1476378,401454
147647,142488
147716,725104
1477176,2056462
147732,142568
1477466,1468514
14781139,20434207
14781192,20434262
14781201,20434271
1478198,1469251
1478464,1469514
147849,3050804
1479055,712947
1479288,22035060
147980,142810
147984,142814
1479939,1471006
1479944,1662371
1480594,1471681
14806965,20460344
1481376,1472481
14814495,20467964
14814650,20468119
1481898,1473011
14820709,20474226
14820772,20474290
14820856,20474374
14820884,20474403
148234,143052
14823452,20477459
14823462,20477463
14823534,20477508
14823541,20477078
14823558,20477524
14823562,57999394
14823564,20477101
14823568,20477537
14823888,20477432
14823914,20477459
14823919,20477463
14823946,20477490
14823951,20477496
14823958,20477500
1482396,2221278
14823969,20477513
14823974,20477516
14823980,20477524
14823982,20477526
14824030,20477576
14830109,20483975
14830168,20483780
14830653,20484273
14832579,20486203
14833485,20487112
14833523,20487150
14833639,20487267
14833672,20487299
1483772,1474924
1484149,1475308
1484306,120966
14843796,20497480
14843803,20497487
14843872,20497556
14843878,20497562
1484419,1475577
148468,913922
1484848,1476009
14849604,20503297
14849687,20503380
14849780,20503473
14849788,20503481
14849791,20503484
148532,872268
1486061,1477238
1486114,1477293
1487007,1478193
148707,143519
14871750,20525474
14871777,20525501
148768,1600823
1487686,1972938
148782,2344153
1487909,1479123
1488194,1479410
1488204,1479420
1488224,1479440
1488298,2041459
14883914,20537659
148849,2180358
1488788,1480015
14891502,20545266
1489313,1480547
1489339,4432325
14901632,20555813
1490257,401618
1490854,2006739
1491184,26833
1491573,1482840
1492444,1483724
1492554,1353418
1492600,1483880
1492622,1483902
1492896,822151
14929433,20583685
14930149,20584414
14930225,20584490
14930399,21524557
14930726,20584997
14931376,20585658
14931656,20585942
14931724,20586010
14933505,20587797
14933584,20587877
14937350,20591684
1493919,1485223
1494179,1485483
1494397,1485704
1494461,1485768
1494466,1485773
1494473,1485780
1494507,1485814
1494512,1485819
1494599,565218
149477,2029589
149478,3014191
1494945,1486260
14949973,20604394
14949980,20604401
14949989,20604410
14950021,20604442
14950024,20604446
14950029,20604450
14950031,20604452
14950043,20604464
149522,144309
1495348,1486674
149543,839504
14955390,20609835
1495551,41269305
1495641,1486979
1496343,2762820
1497640,1489008
1497887,21527162
1498767,224615
1498823,1490213
1498847,1490237
1499225,1490619
1499228,1490622
14992908,20647460
14992918,20647470
14992936,20647487
14992943,20647494
14992948,20647499
14992964,20647515
1499469,1358908
149960,1440952
14999562,20654114
14999564,21524471
14999720,20654274
14999726,20654280
14999826,20654380
14999830,25331262
15000046,21869227
15000059,18017935
15000104,20654658
15000109,20654662
15000123,20654678
15000125,20654680
15000136,20654692
15000142,20654697
15000144,20654700
15000148,20654703
15000149,20654704
15000152,20654707
1500209,10428038
150036,1973926
150037,324576
150041,144815
150054,1069597
1501056,1492482
1501474,1492902
15015618,20670183
15015619,20670184
150217,144985
1502479,2408145
150260,145028
1502899,1494354
1503075,1494532
1503731,2693296
1504399,1495875
15044304,20698945
1504511,1495987
1504513,1495989
1504769,1496252
1505513,40080429
1505525,1497020
1505994,1497496
15062332,20717043
15062334,20717045
15062342,20717053
150679,843424
150683,765155
1507001,1498528
1507552,44775
1507598,1499151
1507968,1499526
150806,145553
1508063,1499622
15085,2400388
150857,145600
150859,1156798
150985,190541
150987,145717
1510555,1502163
1511525,1503150
1512245,390947
1513638,2666907
1513688,1505355
1513769,1505438
1513770,14318602
1513773,1505442
15138370,20793483
151427,2980840
1514335,1506015
1514451,1506131
1514692,3231118
1515142,6270894
1515502,2698443
1515950,465130
1516002,861775
1516135,1507858
1516137,1507860
1516172,2992044
1516173,2992049
1516175,2992047
1516177,2992046
1516179,1507902
1516181,1507904
1516183,1507906
1516184,1507907
1516451,1508178
15168,17076
151774,146494
1518109,3123164
1518623,1510398
1518666,1510441
15188964,20844282
1519357,1511155
1519358,532322
1519478,1511276
1519624,1511422
1520041,1511847
1520738,1512552
15210479,13270952
1521277,1513096
1521497,1513341
1522371,1514223
152262,6573252
1522682,2703015
1522690,1514549
1522901,1514763
1522905,527851
1523434,2454981
152380,2768848
152381,2740729
152382,1575718
152383,2816254
152384,1917752
152385,2146276
152387,2768848
1524805,1516715
152499,147189
1525010,120982
1525091,1473495
1525703,1517641
1525768,1517706
1526192,3264295
1526197,1518138
1526402,1359271
1527002,1518959
1527062,1519017
1527100,1519056
1527121,1519077
1527123,1519079
1527152,1519108
1527164,307629
1527165,1519121
1527166,1519122
1527185,2221278
1527187,2610070
1527197,2221278
1527311,1519270
1527401,1519361
1527403,2791031
1527411,1519371
1527413,1519380
1527414,1519374
152886,147573
1529373,3088312
153032,1909151
1530799,2729079
153135,147817
153158,2669199
153165,3247058
153166,2399308
153168,1113806
1534314,1770066
1534317,2506784
1534655,1526766
1534851,1069597
1535111,1527227
1535257,1527376
1535258,1527377
153540,31274
153542,1069773
153545,148222
1535635,1249788
153642,1763730
1537221,67039
1537833,1529979
1538417,1530573
153849,1358908
153850,1358908
153853,38424
1538565,1530720
153862,2158784
153865,1368691
153866,207481
153867,148506
153868,2243268
153869,148508
1539387,1531546
1539785,1531961
1540218,2737544
1540959,1533163
15409705,21065910
1542872,3829365
1542897,1535122
154422,149044
1544564,1969171
1544662,1877723
1544715,462383
1545238,1537520
154578,3166552
154581,149200
154583,149202
1548188,1540517
1548482,1540817
1548560,1540898
1548611,915031
1548750,1541093
1548752,1541095
154927,2984942
1550378,1542738
155105,3316052
155106,1096604
155107,2219006
1551204,1543569
1551205,1543570
1551206,1543571
1551207,1543572
1551208,1543573
1551211,1543576
155130,149742
1551701,1544079
1553666,1546097
1553884,1546320
1553896,1546332
1553928,1546366
1553937,1546375
1553941,1546379
1553942,1546380
1553960,1546398
1554152,1546593
1554786,1547239
1554931,1547384
1555727,1548192
1556032,1548500
1556084,1548552
155618,150182
1557200,1549683
1557202,1549685
1557203,2222669
1557364,1549857
155770,150308
155773,150311
155774,150312
1558232,678022
1558401,1550904
1558414,1550917
1558824,1358908
1559996,3077944
1560209,848317
1560789,1553329
1561086,1553631
1561178,614222
156171,496267
15618,17462
1561949,535289
1563413,1555975
156347,1468658
1564848,1557429
1565825,1227018
15660,17495
156620,151140
1566413,1559008
1566644,1559244
1567122,1559751
15673,226002
156770,2991406
156806,42168766
156808,151320
156809,151321
156810,765823
156812,151324
156813,1725637
156814,151326
156865,2563888
1568695,1561353
156884,601897
1568973,2368752
156970,151480
156979,151491
156980,151491
156984,151494
156986,151496
156996,3030647
157001,151511
15700750,45962572
15701778,21361721
157051,151558
157052,151559
157053,151560
15710450,21376614
15720195,21392785
15720202,21392794
15720259,21392879
15720261,21392883
15721084,21394173
15721666,21395143
15723963,21399135
1572416,135404
1572492,1987190
15726219,21430714
15727792,21405742
1573398,1566113
157380,640276
1574182,680304
1574192,1566911
157435,175489
1574434,3897683
15745695,21435492
1574686,1567413
15747406,21439063
15747582,21439488
15748663,21441168
15751206,21445435
15752655,6619622
1575317,1568048
1575453,1568189
157551,152037
1575562,1568299
1575947,1568684
1575948,1568685
15759998,21459715
15760530,21460545
15760546,888927
15760559,21460590
157626,2052472
157634,1811997
157640,152126
15766602,19228496
15766776,21471584
15767100,19158060
15768811,21475181
15768832,21475235
15769311,21476092
1577053,1569801
1577147,1569897
1577264,1570017
1577317,359289
15774013,21484300
15778384,21491705
15778408,21491744
15779,1215581
15779715,21494151
157799,1154792
15780,2363503
15780279,21495195
15780914,21496361
15781107,21496653
15781175,6735446
15782,17602
15782881,21499626
15782899,21499659
15783444,21500564
1578417,443043
15785,3966309
157881,152367
157882,3144748
1578941,3017026
15790099,21511374
15790839,16646067
15790852,21512407
15790869,21512424
15790874,21512429
15790897,21512452
15790898,21512453
15791044,21512624
15791050,21512630
15791057,21512637
15791063,21512643
15791101,21512681
15791427,21512990
15792386,795575
15792466,21514342
15792467,21514343
15792559,21514447
15792560,21514448
15792842,21514785
15792845,21514788
15792846,21514789
15792855,21514798
15792865,21514808
15792869,19929488
15793136,21515100
1579314,1572109
15793215,21515179
15793506,21515480
15793545,21515519
15794580,17973574
15796740,21519579
15796742,21519581
15796751,21519591
15796901,856203
15796928,1313599
15797709,19121249
15797765,21520669
15797936,21520850
15797937,21520851
15797978,21520892
15798080,21520997
15798116,21521034
15798129,21521047
15798647,21521588
15798648,21521589
15798649,20406156
15798651,21521592
15798653,21521594
15798655,21521596
15798656,21521597
15798657,21521598
15798661,21521602
15798665,21521606
15798666,21521607
15798678,21521619
15798681,21521622
15798684,21521625
15798702,21521644
15798724,21521667
15798725,21521668
15798731,21521674
15798737,12477077
15798739,21521682
15798752,21689940
15798754,21521697
15798851,21521794
15799012,21521967
15799013,21521968
15799016,21689935
15799158,21522123
15799159,21522130
15799165,21522130
15799182,26323838
157993,2180358
15800805,19112429
15801115,21524471
15801150,21524511
15801384,21524750
15801704,21525091
15802450,21525854
15802452,21525856
15802511,21525916
15802651,21526060
15802794,21526203
15803417,1993810
15805183,21529104
15805898,21529964
15807678,21532183
15808082,21532687
15809619,21534302
15809623,21534306
15809662,21534345
15809664,21534347
15809670,21534353
15812145,21537427
15812146,21537428
15812147,21537429
15812149,21537431
15812151,21537433
15812153,21537435
15812157,21537439
15812160,21537442
15812171,21537453
15812172,21537454
15812174,21537456
15812182,21537464
15812188,21537470
15812189,21537471
15812192,21594677
15812197,21537479
15812199,21537481
15812200,21537482
15812201,21537483
15812202,21537484
15812203,21537485
15812318,21537604
15812329,21537615
15812344,21537630
15812347,21537633
15812539,21537867
15812770,21538121
15812834,1015554
15814389,21540824
15814395,21540830
15814402,21540837
15814405,21540840
15814408,21540843
15814436,21540871
15814439,21540874
15814449,21540884
15814452,21540887
15814465,21540900
15814466,21540901
15814467,2180358
15814471,21540907
15814472,21540908
15814475,21540911
15814477,21540913
15814492,21540928
15814494,21540930
15814495,21540931
15814500,21540936
15814746,21541203
15815400,21541897
15815410,21541907
15815420,21541917
15815424,21541921
15815433,21541930
15815945,16319487
15817030,21543807
15817043,21543820
15817092,21543870
15817094,21543872
158176,2102721
158178,2172527
158179,754445
158180,699837
15818015,21545613
15818046,21545648
15818081,21545688
15818082,21471368
15818083,21545690
15818127,21545733
15818130,21460613
15818184,21545790
15818208,21545816
15818216,15546655
15818222,21372255
15818240,21545849
15818242,21545851
15818260,21406842
15818288,21545899
15818339,21545952
15818449,21546068
15818450,21546068
15818453,21546072
15818470,21546090
1581851,1574699
15818577,21546215
15818579,21546220
15818605,21546283
15818864,24379510
15819268,21548280
1582037,1574892
15821063,21550112
1582114,1574970
1582182,1575040
1582244,1575103
1582282,1575141
1582317,1575176
15823466,19257593
1582384,1575243
1582449,1575309
1582506,1575366
1582507,1687791
1582512,2454992
1582518,2682420
1582523,1575384
158254,2002049
1582795,2166793
15828287,21584946
15828330,21561640
15829755,21563925
15829758,21563928
1583032,1575896
15832726,21568814
15832953,21569104
15838236,21577602
1583878,1576760
15841027,21582536
15841899,21583909
15841901,21832864
15841903,21583914
15841908,21583919
15841909,20555862
15841932,21583943
15841933,21583944
15841939,21583950
15842622,21584889
15842623,21584890
15842627,21584894
15842628,21584895
15842629,21584896
15842655,18704583
15842661,21584928
15842672,21584939
15842678,21889599
15843038,21585321
15843090,21585375
15843170,21585455
15843286,21585576
15843287,17890804
15843291,21585581
15843326,21585617
15843328,21585619
15843330,21585621
15843432,21585724
15843449,21585741
15844279,2375385
15844405,21587202
15844413,21587216
15844571,21587470
15845431,21588827
15845828,21589646
1584709,1577603
1584736,1588456
158479,573507
15848896,21594668
15849479,21594677
15849503,21595664
1584978,575461
15851414,21598599
15852511,21600209
1585346,1578256
1585660,2324690
1585949,1578863
1585990,1800725
15861457,21611226
158615,153091
1586422,1579340
158656,1299604
1586679,1579598
1586780,644761
15874573,21625071
1587634,3349054
1587686,1059917
158821,2231335
1588556,1850459
158857,1359546
1588716,19166853
1588798,1581763
158930,777763
158931,1574892
158954,153421
158955,3342552
15895567,21646383
15895750,21646573
15895752,21646575
15895987,2685281
1589635,1582624
1589904,1582894
158992,877355
159017,153483
15902029,21652860
1590482,1583484
159056,153522
159061,153526
1591450,1584466
1592075,984829
15921359,21671497
15923994,21674447
15924007,24934188
15924010,21674463
15924017,43862954
1592486,355618
15925932,21676473
15926769,21677364
15926774,21471584
15926775,21677370
15927528,21678200
15927530,21678202
15927541,21678214
15927545,21678218
15927547,21678220
15927550,21678223
15927564,22655263
15929137,21679893
15929140,21679896
15929144,21679900
15929160,21679916
15929165,21679921
159294,153751
15937099,21687975
15937101,21687977
15937102,21687978
15937103,21687979
15937104,21687980
15937105,21687981
15937109,21687985
15937111,21687987
15937112,21687988
15937126,21688003
15937128,21688005
15937129,21688006
15937781,21688667
15938307,21689200
15938466,21689362
15938467,21689363
15938468,21689364
15938471,21689367
15938472,21689368
15938475,21689371
15939010,21689944
15942645,21693865
15942646,21693866
15942655,21693875
15942671,21693891
15943369,21694608
15943407,21694646
159443,153894
15944406,19206674
15944407,22508510
15944408,21695673
15944409,21695675
15944567,19955775
15944570,21695863
15944571,21695864
15944573,21695866
15945612,1993810
15945848,21697208
15945853,21697213
15945864,22508862
15945882,21697242
15945902,21697262
15947418,21698772
15947585,21698941
15953250,21704713
15953252,21704715
15953258,21704721
15953630,21705134
15953631,21705135
15953632,21705136
15953633,21705137
1595656,1742456
15956802,21708357
1595710,3035582
15957109,21708665
15957120,21708676
15958182,21709750
1595860,1993810
159589,518536
1595946,2904017
1596064,1589160
159628,1094148
159632,154073
159633,154074
1596541,1045583
159666,154105
1597144,2992071
1597447,1590617
15980000,21731906
15981677,21734489
15981716,21734528
1598278,1591456
1598504,1591686
1598515,3036058
1598575,1591759
1598598,1591782
1598656,1591840
1598658,1591842
1598670,1591855
15988899,21744145
15988912,21744165
15989343,21744781
1598960,768804
15991959,21748688
1599377,1592569
15996141,21755308
16000350,21761530
16000379,21761559
16000384,21761564
16000413,21761593
16000463,21761643
16000753,21762158
16002003,21763959
16002006,21763962
16002008,21763964
16002018,21763974
16002050,21764007
16005214,21769458
160057,771583
1601127,1594357
1601214,1594445
160192,1845013
160193,2458530
160196,928243
1602311,1595555
16029151,40174491
1602943,1596221
16030659,22957698
16030686,21800344
16030691,21800349
160322,3010382
16032630,21803486
16033587,21804717
16033615,21804748
16035343,21807788
1603923,1597219
16043605,21820864
16043606,21820865
16043607,21820866
16043628,21820887
16043629,21820888
16043631,21820890
16043635,21820894
16043644,21820903
16043647,21820906
16043867,21821265
1604437,1597739
16044950,21823163
16045047,21823263
1604703,2024835
16050896,21833555
16050957,1358908
16051078,4639714
1605199,544452
16052012,26323812
1605250,1598564
1605383,1598697
16054808,21839952
1605575,1598891
16056901,21842792
16056902,21842793
16056903,21842794
16056904,21842795
16056905,21842796
16057347,21843259
16057348,21843260
1605740,1599060
16057517,21843429
16057518,483114
16057519,21843431
16057547,21843459
16057548,21843460
16057549,21843461
16057929,21844099
16059316,21846070
16059319,21846073
16059320,21846074
16059330,21846084
16059377,21846136
16059382,21846141
16059388,21846147
16059398,21846158
16059463,21846225
160605,2046493
160613,1151
160621,1346790
160623,155037
160629,1544060
160632,1683189
160633,1532444
160634,1165356
160636,1683171
160637,1165374
160640,1156
16064347,21854428
16064673,3252320
16065371,21855979
16065378,21855987
16065380,21855992
16065572,21856213
16065656,21856389
16065722,21856368
16065727,21856373
16065728,21856374
16065924,21856660
16070132,21863286
16071969,19206674
1607211,1600631
1607229,1600655
1607247,1600673
1607252,1600679
1607259,1600686
1607266,1600710
1607302,1600729
16073069,21867307
16074339,21869241
16074488,21869431
16074630,21869241
16074733,21525854
16074743,21869427
16074748,21525091
16074814,21869823
16074843,18368047
16074959,21869483
16075922,21871379
16075933,21871390
16075937,21871394
16075938,21871395
16075954,21871411
16075955,21871412
16075956,21871413
16076062,21871589
16076063,21871590
16078976,18462024
1608083,1601558
16082904,6196181
16083236,19246256
16085210,2933942
16085217,3327855
16085235,4132
16085376,2884161
16085490,21887263
16085497,21887270
16085498,21887271
16085499,21887272
16085511,21887284
16085539,21887312
16087002,21889592
16087093,21889683
16089515,21892953
16090487,21894682
16091349,21896164
160943,645566
1609645,542340
1609810,1603396
16098162,21906996
1609825,1603411
16098778,21908061
160988,190629
1609885,1603471
1610057,98895
16100979,21911273
16100983,21911277
16100986,21911280
16100989,21911281
16100990,21911284
16101011,21911312
16101012,21911313
16101016,21911317
16101018,21911319
16101019,21911320
16101027,21911328
16101035,21911336
16101042,21911343
16101044,21911345
16101047,21911348
16101066,21911367
16101067,21911368
16101078,1993810
16101079,2056462
16101081,21911382
16101083,21911384
16101085,21911386
16101086,21911387
16101088,21911389
16101106,21911407
16101107,21911408
16101115,1358908
16101120,21911421
16101131,21911432
16101142,21911443
16101167,21911468
16101173,21911474
16102236,21912521
16104419,19112375
1610457,1604067
1610490,1604103
1610506,1604119
1610612,1604230
16108383,21922032
16109187,21923243
161099,870671
16110942,19008874
16112527,3186437
16113590,21930209
16113709,21930329
1611410,1605093
16115298,21932767
16115439,21932908
16115639,21933114
16117340,21935416
1611810,1605506
1611887,1605584
1612161,1605870
16126609,21950367
16131020,21594668
16131058,16550024
16131068,21956603
16131069,21956604
16131913,21957738
16132671,21958985
16135121,19074097
16136087,21964417
1613635,1607447
16137404,21966441
16142135,27208502
16143358,1000219
16143695,21976574
16143698,21976581
16145223,21978223
16145230,21978232
16145237,21978242
16145244,21978249
16145269,21978279
16145276,21978294
16145286,21978308
16145639,17958988
16145672,21978846
1614684,1608538
16149106,3043272
1614959,1608815
16150611,21986528
16152082,21989058
16153575,3462747
161553,155919
1615600,2736849
16156212,21995634
16156324,21995766
16158180,21998581
16160632,22002080
161653,1003334
161654,156019
16165529,1099715
161656,903484
16166128,22010672
1617009,1610890
16171091,22018508
16171343,22018797
16171828,15554388
16172613,22020609
16173186,22021493
16173194,22021501
16174916,22024432
16177415,22028041
16178724,22030315
161788,202999
1618162,1612050
161888,1597432
16189431,22102129
16190380,22108552
16190476,22109004
16190477,22109005
16190496,22109029
16190501,22109034
16190504,22109037
16190509,22109042
161914,2962436
16192203,22112145
16192204,22112146
16192207,22112149
16192208,22112150
16192209,22112151
16192605,22113008
16192608,21709750
16192846,22114124
16193192,21674351
1619434,1613351
1619520,1613439
1619662,1784447
16199264,52268857
16200166,22138131
16200167,22138132
1620078,1614008
162061,156415
162064,156418
1621010,1614969
162225,2119932
162236,2128312
162249,25786697
16225459,22208803
16230,17988
16231152,22223188
16231153,44777579
16240309,22245601
16240735,22246580
16240743,22246589
16240757,22246603
16241873,22254608
16241874,22254609
1624581,1618596
162469,156819
16247759,22276228
16248050,22276893
16248086,22276931
16248096,22276941
16248101,22276946
16248110,22276955
16248116,24934182
16248143,22276990
16248155,22277002
16248188,22277038
16249586,22290339
16250677,22291730
16250895,22292059
16250901,22292079
16250904,22292082
16250907,22292090
16250908,22292091
16250924,22292135
16250926,30279940
162544,156892
16255131,22298133
1625742,6141076
1626753,1620806
1626836,3024276
